Customer ID,Recency,Frequency,Monetary
15092.0,84,2,315.35
15093.0,8,26,9247.74
15094.0,99,2,83.0
15095.0,56,6,1771.04
15097.0,219,4,338.97
15100.0,2,11,1684.3999999999999
15101.0,71,8,993.46
15102.0,166,2,554.67
15105.0,66,2,795.98
15107.0,8,5,608.6
15109.0,215,2,498.15000000000003
15110.0,39,2,509.75
15111.0,8,3,1163.39
15112.0,247,1,209.4
15114.0,19,2,639.56
15115.0,353,2,187.99
15117.0,84,3,934.19
15122.0,58,10,2839.09
15123.0,57,3,2456.86
15124.0,112,2,266.63
15125.0,115,13,5007.28
15126.0,172,2,449.49
15127.0,155,1,304.97
15128.0,66,1,312.68
15129.0,21,12,3412.78
15131.0,30,1,80.28
15133.0,18,2,824.48
15134.0,17,2,208.3
15135.0,192,1,166.63
15137.0,156,5,747.55
15138.0,21,2,486.59000000000003
15140.0,78,1,889.44
15141.0,93,9,1378.31
15142.0,46,6,2110.23
15143.0,68,1,304.18
15144.0,15,15,5476.47
15149.0,212,4,1033.81
15150.0,92,3,3686.61
15151.0,59,2,2085.61
15152.0,331,2,513.73
15154.0,114,2,1089.44
15155.0,19,1,383.96999999999997
15157.0,205,2,718.04
15158.0,36,2,36.25999999999999
15159.0,31,4,3475.7200000000003
15160.0,10,3,431.11
15161.0,24,1,119.92
15162.0,364,2,241.5
15164.0,16,7,1186.63
15165.0,9,1,487.75
15166.0,103,1,167.16
15167.0,43,4,1468.82
15169.0,18,2,569.22
15170.0,42,1,81.15
15173.0,16,8,1399.26
15174.0,46,1,345.71
15176.0,232,2,985.09
15177.0,61,1,948.93
15179.0,28,10,5240.62
15180.0,3,3,816.9300000000001
15181.0,1,4,268.16999999999996
15182.0,16,12,2319.902
15183.0,183,4,637.03
15184.0,23,2,283.19
15186.0,110,3,991.7900000000001
15188.0,361,1,310.43
15189.0,17,5,1298.99
15190.0,70,1,834.4399999999999
15191.0,99,3,588.05
15192.0,1,3,937.07
15194.0,4,18,4666.51
15196.0,68,2,313.7
15197.0,24,5,771.4
15198.0,43,4,365.81
15199.0,10,6,1853.7
15200.0,130,1,549.05
15201.0,72,3,598.0600000000001
15202.0,56,8,-2570.1800000000003
15203.0,26,9,2572.38
15207.0,45,5,653.77
15208.0,59,1,100.4
15209.0,366,1,178.98000000000002
15210.0,14,2,845.01
15211.0,1,1,383.07
15212.0,12,1,106.47999999999999
15215.0,29,5,880.47
15216.0,254,1,389.49
15217.0,199,1,426.24
15218.0,25,14,5651.37
15219.0,284,1,379.7
15221.0,2,7,1702.0
15222.0,108,16,2830.66
15223.0,245,3,662.2
15224.0,148,5,526.78
15227.0,32,4,1269.0900000000001
15228.0,64,2,2193.56
15229.0,222,1,160.5
15231.0,232,2,228.35999999999999
15233.0,37,1,59.400000000000006
15235.0,5,6,690.3000000000001
15240.0,7,14,2629.43
15241.0,66,3,1293.72
15242.0,58,1,302.04
15243.0,71,1,610.6
15244.0,296,2,218.61
15245.0,38,5,2095.0
15246.0,191,1,266.25
15247.0,100,3,611.11
15248.0,47,4,1865.03
15249.0,66,6,2489.79
15250.0,276,1,60.0
15251.0,50,16,9768.49
15252.0,53,5,1312.28
15253.0,35,6,1117.99
15254.0,182,3,773.04
15255.0,32,10,2756.52
15256.0,197,1,71.95
15257.0,50,1,368.75
15259.0,148,4,1182.3799999999999
15260.0,8,24,7317.61
15261.0,17,3,1253.18
15262.0,16,2,239.87
15264.0,115,2,450.46000000000004
15265.0,240,2,1839.52
15266.0,15,5,722.4
15268.0,114,4,941.2500000000001
15269.0,16,2,816.56
15270.0,24,22,4942.99
15271.0,1,11,2097.95
15272.0,86,4,1309.01
15273.0,235,1,228.96
15276.0,30,4,472.67
15277.0,61,1,220.44
15278.0,197,4,496.15999999999997
15279.0,1,6,1264.33
15280.0,124,2,284.4
15281.0,14,10,6077.67
15282.0,206,1,348.59
15283.0,26,4,135.43
15284.0,136,1,24.75
15285.0,43,1,94.92
15287.0,15,3,369.34000000000003
15288.0,1,6,1574.51
15289.0,57,3,635.61
15290.0,29,9,2551.81
15291.0,9,34,8854.73
15293.0,301,1,247.5
15294.0,36,2,222.3
15295.0,290,1,207.04
15296.0,49,10,6593.82
15298.0,2,16,4581.93
15299.0,8,7,3456.5299999999997
15301.0,4,6,2533.09
15302.0,358,2,291.05
15303.0,201,3,604.76
15304.0,4,2,225.15
15305.0,191,1,93.6
15306.0,136,7,2306.63
15309.0,246,10,715.53
15310.0,114,1,1634.64
15311.0,1,158,54033.21
15312.0,19,9,1995.39
15314.0,32,3,472.67999999999995
15317.0,313,2,112.05000000000001
15321.0,53,14,3909.92
15322.0,112,1,711.18
15323.0,169,4,320.9
15324.0,337,1,140.22000000000003
15325.0,31,8,1434.52
15326.0,232,9,1218.1100000000001
15328.0,43,1,107.24
15329.0,1,16,1711.98
15331.0,135,4,755.41
15332.0,2,6,4892.68
15336.0,37,1,240.5
15337.0,38,2,344.72
15338.0,313,1,277.93
15339.0,57,8,1069.7
15340.0,197,1,105.5
15341.0,85,2,380.5
15346.0,53,3,339.23
15347.0,2,6,1132.3
15350.0,9,2,547.6
15351.0,5,7,1745.09
15352.0,184,1,111.15
15353.0,3,7,2314.1
15354.0,234,7,-94.8
15356.0,4,4,664.66
15357.0,318,1,-36.75
15358.0,1,28,8602.55
15359.0,190,9,162.6
15361.0,162,3,270.15000000000003
15362.0,84,2,613.08
15363.0,8,2,678.11
15365.0,39,6,2242.81
15366.0,45,5,1786.57
15367.0,54,8,3138.04
15368.0,30,1,275.8
15369.0,10,12,3305.88
15370.0,46,1,1352.96
15371.0,298,1,59.400000000000006
15372.0,86,9,3947.02
15373.0,7,6,1002.9300000000001
15374.0,260,1,139.32
15375.0,326,1,60.959999999999994
15377.0,18,5,1179.95
15378.0,98,2,246.5
15379.0,36,1,1174.55
15380.0,1,8,1739.8400000000001
15381.0,59,4,1290.77
15382.0,10,12,7718.64
15383.0,318,1,-10.5
15384.0,8,3,1378.73
15385.0,28,2,625.2
15387.0,128,1,468.65
15389.0,36,4,2233.8
15390.0,32,2,1216.66
15391.0,206,2,282.92
15392.0,10,3,1376.0900000000001
15393.0,203,3,659.48
15394.0,31,9,3067.86
15396.0,219,1,508.20000000000005
15400.0,56,3,586.1
15401.0,88,2,216.95000000000002
15402.0,23,5,1189.87
15403.0,127,2,170.88
15404.0,11,1,257.06
15405.0,212,1,310.74
15406.0,89,2,465.15999999999997
15409.0,337,2,117.2
15410.0,204,2,1234.88
15413.0,66,7,-2531.3799999999997
15416.0,114,4,580.28
15418.0,61,2,449.42
15420.0,70,6,743.0
15421.0,21,6,2854.98
15422.0,15,6,1517.32
15423.0,217,3,175.64
15424.0,99,1,214.44
15425.0,36,4,1941.1200000000001
15426.0,4,6,1129.9
15428.0,23,3,668.97
15430.0,103,3,903.75
15431.0,138,1,153.24
15432.0,163,3,130.07
15434.0,10,7,1519.63
15437.0,276,1,193.29000000000002
15439.0,40,4,1269.05
15441.0,32,3,1254.21
15443.0,110,8,1865.6
15445.0,226,1,171.0
15446.0,12,5,391.65
15447.0,163,5,329.76
15448.0,310,1,294.17
15451.0,70,2,226.86
15452.0,26,3,1256.63
15454.0,254,1,126.89
15455.0,233,1,38.25
15456.0,39,7,1656.93
15458.0,38,1,208.79999999999998
15459.0,53,2,202.82999999999998
15461.0,96,3,391.29999999999995
15462.0,81,1,502.45
15465.0,5,16,5261.63
15466.0,25,3,1225.93
15468.0,21,2,949.02
15469.0,63,2,329.90000000000003
15470.0,211,1,63.419999999999995
15471.0,16,2,837.53
15473.0,80,1,274.8
15474.0,231,1,150.35
15476.0,16,5,2180.28
15477.0,285,1,368.4
15478.0,211,1,583.56
15479.0,369,1,147.4
15480.0,101,6,2686.75
15481.0,37,1,1993.34
15482.0,22,8,1539.1099999999997
15483.0,21,6,592.56
15484.0,176,2,1061.69
15485.0,9,6,3039.01
15486.0,163,1,102.0
15487.0,315,1,231.32
15488.0,92,4,340.6
15489.0,36,8,1237.3300000000002
15490.0,66,2,181.35
15493.0,25,4,2168.27
15494.0,114,4,2412.92
15495.0,15,1,246.5
15496.0,267,1,146.14000000000001
15497.0,10,8,7383.76
15498.0,2,23,11374.35
15499.0,359,1,158.65
15501.0,40,2,399.95
15502.0,4,10,3071.87
15503.0,362,1,116.26
15504.0,156,4,339.92
15506.0,17,3,1058.25
15509.0,16,1,152.41
15512.0,26,2,210.58
15513.0,1,21,12744.37
15514.0,15,7,2368.34
15515.0,23,1,171.81
15518.0,15,10,2183.84
15519.0,19,2,344.61
15521.0,36,11,4091.34
15523.0,24,17,16707.23
15524.0,242,1,151.4
15525.0,9,2,430.78
15527.0,30,21,2673.46
15529.0,2,2,1116.72
15530.0,148,1,311.37
15532.0,12,6,2174.12
15534.0,361,1,162.25
15535.0,1,4,515.97
15536.0,45,1,259.09
15538.0,173,11,3036.1
15540.0,11,1,247.38
15542.0,148,4,833.16
15543.0,95,1,114.4
15544.0,8,16,4591.61
15545.0,7,1,135.32999999999998
15546.0,242,3,539.5500000000001
15547.0,12,14,5132.95
15548.0,231,1,158.09
15549.0,57,5,652.7
15550.0,14,10,1412.22
15551.0,30,8,1192.95
15552.0,259,1,162.4
15555.0,1,28,6946.53
15558.0,275,2,131.88
15559.0,204,1,1109.4
15560.0,33,2,153.52
15561.0,19,4,1133.8
15562.0,60,2,536.88
15563.0,141,4,1453.98
15564.0,99,2,70.74000000000001
15566.0,28,2,227.87
15569.0,26,5,2207.74
15570.0,5,15,5096.82
15571.0,22,10,3241.92
15572.0,16,3,1431.78
15573.0,254,3,597.23
15574.0,8,4,732.84
15575.0,255,1,30.1
15577.0,359,2,137.15
15579.0,19,5,887.78
15580.0,12,14,1216.15
15581.0,2,30,2333.36
15583.0,12,1,95.96
15584.0,35,2,547.34
15586.0,227,4,1128.66
15587.0,28,3,608.4000000000001
15588.0,313,1,579.6
15590.0,18,5,1496.6
15591.0,218,3,217.9
15595.0,123,1,357.6
15596.0,1,8,1680.25
15597.0,211,1,238.8
15598.0,63,1,307.34
15599.0,81,1,488.32
15600.0,64,5,1178.71
15601.0,8,19,8173.860000000001
15602.0,4,11,1892.3400000000001
15603.0,269,2,26.25
15605.0,9,6,735.1700000000001
15606.0,26,8,2310.83
15607.0,179,12,1473.81
15608.0,51,1,692.3
15611.0,10,17,1289.98
15613.0,246,1,433.71999999999997
15614.0,64,7,3008.86
15615.0,26,27,10922.03
15616.0,74,1,317.11
15617.0,32,3,828.5500000000001
15620.0,36,2,385.53000000000003
15622.0,60,14,4093.55
15623.0,29,7,2136.02
15625.0,12,6,1698.69
15626.0,45,2,373.57
15627.0,93,2,566.9
15628.0,2,12,2737.7200000000003
15629.0,86,4,2240.9
15630.0,280,1,295.05
15631.0,278,1,596.67
15633.0,145,18,4156.91
15634.0,19,1,311.1
15635.0,31,1,100.35
15636.0,73,2,719.82
15637.0,49,4,574.23
15638.0,14,8,2231.2
15639.0,85,4,603.01
15640.0,8,18,11372.07
15641.0,32,8,3458.35
15642.0,365,1,105.78000000000002
15645.0,38,3,430.56
15646.0,8,3,526.97
15647.0,51,1,169.0
15649.0,3,3,1354.35
15650.0,151,3,539.03
15651.0,56,2,612.76
15652.0,23,5,1059.7
15658.0,8,6,1311.44
15659.0,22,2,226.04
15660.0,1,7,1212.13
15661.0,15,6,906.15
15662.0,297,2,283.73
15664.0,64,5,853.72
15665.0,47,3,1764.86
15666.0,108,2,632.9399999999999
15670.0,183,2,142.15
15672.0,361,1,45.300000000000004
15673.0,87,6,3473.14
15674.0,53,10,4473.83
15675.0,40,1,218.35
15677.0,57,2,648.4
15678.0,31,2,1473.24
15680.0,2,10,3130.8
15681.0,15,10,1533.84
15682.0,235,3,316.99
15683.0,109,1,330.79
15684.0,183,6,147.8
15685.0,86,1,55.980000000000004
15686.0,56,1,90.0
15688.0,54,1,190.57
15689.0,253,1,266.93
15691.0,30,4,375.0
15693.0,295,1,37.5
15694.0,1,16,4142.86
15695.0,233,2,721.06
15696.0,57,9,1113.01
15697.0,325,1,246.75
15698.0,260,1,46.2
15702.0,112,2,140.39000000000001
15704.0,129,4,1367.26
15708.0,5,5,948.97
15709.0,225,1,194.6
15710.0,53,1,898.87
15711.0,192,2,420.25
15712.0,15,8,2395.1
15713.0,2,4,639.24
15714.0,89,3,453.93
15715.0,191,5,658.02
15716.0,5,8,1913.55
15717.0,57,4,456.70000000000005
15718.0,176,1,293.79
15719.0,17,25,5090.45
15720.0,186,1,140.49
15722.0,81,9,2926.09
15723.0,47,3,740.0
15724.0,29,2,87.5
15726.0,26,1,321.91
15727.0,23,8,4212.65
15728.0,15,2,544.6
15729.0,29,3,92.7
15730.0,15,3,599.8
15731.0,189,1,125.3
15732.0,8,11,1343.4
15734.0,72,2,923.85
15735.0,57,1,327.68
15736.0,66,3,1668.67
15738.0,1,28,8553.35
15741.0,94,2,208.62
15742.0,255,1,156.87
15747.0,11,7,1551.22
15748.0,85,2,465.45000000000005
15750.0,1,18,4240.071
15751.0,96,14,1318.84
15752.0,8,3,1557.96
15754.0,129,8,2546.19
15755.0,15,12,3618.07
15757.0,22,4,2225.94
15759.0,84,7,557.94
15760.0,266,5,-5795.87
15761.0,78,1,143.05
15764.0,70,4,1207.81
15765.0,302,1,370.63
15766.0,80,3,484.6
15767.0,277,2,-242.70000000000002
15768.0,112,32,14685.43
15769.0,7,23,32445.66
15770.0,248,1,321.45
15771.0,240,3,1006.54
15772.0,54,1,280.88
15773.0,45,1,138.84
15774.0,45,6,1011.8000000000001
15775.0,267,1,45.6
15777.0,32,4,710.55
15778.0,67,1,307.95
15779.0,99,2,124.08000000000001
15782.0,66,2,1391.71
15784.0,103,2,848.3299999999999
15785.0,10,18,3521.58
15786.0,46,4,3558.65
15788.0,136,2,215.53
15789.0,67,6,1580.71
15791.0,142,6,1937.35
15792.0,35,2,933.84
15793.0,14,5,1433.96
15794.0,372,2,777.0
15795.0,66,7,1369.8600000000001
15796.0,10,12,2352.09
15797.0,217,2,613.6800000000001
15798.0,128,3,1535.37
15799.0,54,1,537.1999999999999
15800.0,89,5,530.18
15803.0,81,3,1513.84
15805.0,21,20,4256.75
15807.0,44,3,903.67
15808.0,5,20,14350.93
15809.0,91,3,463.67
15810.0,22,6,1579.3700000000001
15811.0,1,2,1557.38
15812.0,71,8,3385.03
15814.0,29,2,689.11
15816.0,178,3,93.3
15817.0,56,3,2766.4
15818.0,224,1,340.5
15819.0,67,7,2005.83
15822.0,129,6,892.4399999999999
15823.0,8,5,3874.62
15824.0,89,2,890.94
15826.0,199,2,933.77
15827.0,8,24,1789.48
15828.0,11,1,1108.82
15833.0,373,1,80.4
15834.0,8,4,1515.39
15837.0,121,1,385.03000000000003
15838.0,3,19,40053.35
15841.0,22,6,1507.4
15842.0,24,3,528.75
15845.0,172,4,622.78
15846.0,21,1,107.01
15847.0,64,3,433.3
15848.0,257,1,137.99
15849.0,232,1,-5876.34
15850.0,12,4,771.87
15851.0,162,1,109.73
15852.0,162,1,96.55
15854.0,12,9,2609.16
15855.0,112,1,340.48
15856.0,1,28,17514.63
15857.0,66,1,273.48
15858.0,3,11,2466.27
15859.0,68,1,438.46
15860.0,4,10,1498.8
15861.0,92,6,1203.48
15862.0,9,10,2033.64
15863.0,253,3,286.26
15864.0,17,1,244.44000000000003
15865.0,49,2,1346.29
15867.0,5,20,5150.56
15868.0,219,1,94.53
15869.0,262,1,171.47
15870.0,32,3,506.02
15871.0,73,1,33.099999999999994
15872.0,14,2,413.0
15873.0,128,5,138.23999999999998
15874.0,23,16,6804.33
15875.0,282,1,108.52
15876.0,45,2,1449.1399999999999
15878.0,197,2,330.77
15879.0,40,4,1137.8
15880.0,5,2,299.03
15882.0,4,8,953.5500000000001
15884.0,68,3,238.65000000000003
15885.0,19,17,1358.22
15886.0,52,3,871.78
15887.0,42,3,1027.15
15888.0,36,2,260.85
15889.0,5,8,1269.15
15890.0,30,5,535.65
15892.0,305,1,128.2
15893.0,117,1,305.28000000000003
15894.0,5,1,151.44
15896.0,260,1,-1899.67
15898.0,3,25,4071.51
15899.0,4,1,56.25
15900.0,49,4,539.39
15901.0,87,6,317.0
15902.0,16,1,145.01
15903.0,14,7,3733.48
15905.0,179,1,114.69
15906.0,10,4,920.65
15908.0,126,2,758.62
15910.0,36,7,1432.29
15911.0,84,10,1399.45
15912.0,72,7,810.08
15913.0,170,1,6.300000000000001
15914.0,14,2,205.99
15915.0,37,1,364.45
15916.0,2,10,1762.18
15917.0,242,4,407.07
15918.0,267,1,248.65
15919.0,4,1,214.07999999999998
15920.0,60,5,401.64
15921.0,32,3,452.23
15922.0,8,2,363.6
15923.0,8,1,127.08
15924.0,367,1,102.82
15926.0,178,1,134.44
15927.0,283,1,106.54
15928.0,292,1,293.53
15929.0,280,1,594.0
15931.0,64,1,239.9
15934.0,53,2,2190.66
15935.0,367,1,-308.82
15936.0,15,2,282.79
15938.0,92,4,330.23
15939.0,10,1,2945.38
15940.0,45,1,-31.8
15941.0,149,2,230.6
15943.0,285,2,271.28999999999996
15944.0,29,3,1839.1399999999999
15945.0,1,4,646.27
15946.0,138,3,2304.18
15948.0,60,1,553.85
15950.0,11,8,5194.25
15951.0,17,1,304.95
15953.0,5,12,1870.8
15954.0,225,1,190.75
15955.0,8,10,4232.8
15956.0,187,2,617.6
15957.0,56,2,492.36
15958.0,39,3,357.77
15959.0,318,3,542.89
15960.0,10,5,394.0
15961.0,15,1,451.28999999999996
15962.0,85,1,289.48
15964.0,299,1,269.21000000000004
15965.0,3,11,2105.51
15966.0,80,2,399.58
15967.0,15,11,2545.92
15968.0,24,1,404.55
15969.0,61,2,460.95
15970.0,234,1,703.22
15971.0,21,8,730.5800000000002
15972.0,92,5,1769.33
15973.0,2,3,680.62
15976.0,46,4,1266.77
15978.0,59,4,2173.84
15979.0,238,1,329.22
15980.0,100,6,4097.42
15981.0,31,19,5859.59
15982.0,241,1,324.51
15983.0,1,6,2458.9
15984.0,4,22,5667.59
15985.0,72,5,1572.8600000000001
15986.0,17,1,186.3
15987.0,4,2,216.7
15988.0,187,2,582.11
15989.0,11,2,368.31
15990.0,130,5,1205.64
15991.0,170,1,150.55
15992.0,32,2,854.61
15994.0,47,4,758.07
15995.0,50,1,694.54
15996.0,2,2,617.07
15997.0,253,1,-23.4
15998.0,29,15,5111.7699999999995
15999.0,371,1,20.4
16001.0,17,2,519.06
16002.0,261,1,169.21
16003.0,17,5,2878.46
16004.0,110,5,2146.39
16005.0,11,7,1754.33
16006.0,23,1,231.42
16007.0,19,3,1359.25
16008.0,18,12,4860.35
16010.0,12,9,1300.51
16011.0,2,15,2472.55
16012.0,37,2,1563.3
16013.0,7,42,19116.67
16014.0,44,2,453.45
16016.0,2,6,967.46
16017.0,53,4,1333.7
16018.0,32,2,289.23
16019.0,17,25,13053.22
16021.0,31,2,487.03
16024.0,47,2,232.96
16027.0,93,11,947.72
16028.0,231,1,82.2
16029.0,8,52,40808.3
16032.0,92,6,1965.72
16033.0,5,10,1930.68
16034.0,30,4,470.67
16035.0,196,1,217.73
16036.0,60,2,1797.92
16037.0,176,4,634.42
16039.0,59,3,449.65
16040.0,66,5,1070.15
16042.0,1,6,1005.63
16043.0,15,4,1082.6000000000001
16044.0,71,1,340.84000000000003
16045.0,52,5,1846.33
16046.0,198,1,235.78
16047.0,318,1,107.14
16048.0,9,5,812.84
16049.0,11,3,777.34
16050.0,19,2,162.8
16051.0,317,1,188.44
16053.0,49,6,2094.19
16054.0,54,6,1306.78
16057.0,67,7,1061.85
16058.0,42,1,62.7
16059.0,3,7,1718.66
16060.0,36,3,541.95
16061.0,56,2,74.9
16062.0,15,4,1709.83
16064.0,361,1,109.31
16065.0,1,10,1975.13
16067.0,198,6,2900.01
16068.0,229,1,115.73
16069.0,53,1,457.7
16071.0,163,3,750.5600000000001
16072.0,64,3,3595.77
16074.0,26,1,252.5
16075.0,138,3,726.98
16077.0,210,2,600.0
16078.0,305,1,283.79
16080.0,21,3,296.3
16081.0,2,4,1637.14
16082.0,306,1,106.75
16083.0,18,2,1033.8
16085.0,16,8,1353.72
16086.0,3,6,1743.6
16087.0,25,5,1739.92
16088.0,211,2,1437.43
16089.0,22,2,263.49
16090.0,260,1,180.56
16092.0,140,5,736.13
16094.0,11,13,2557.33
16095.0,92,1,447.05
16096.0,52,3,1264.3500000000001
16098.0,9,8,2435.67
16099.0,53,5,836.35
16100.0,98,1,582.64
16101.0,70,4,1921.46
16103.0,25,21,4573.12
16104.0,54,10,2213.0
16105.0,74,4,2049.23
16108.0,66,6,1355.83
16109.0,283,2,311.7
16110.0,158,1,460.64
16111.0,64,1,549.33
16115.0,33,4,892.92
16117.0,38,3,417.84
16118.0,29,5,4255.43
16119.0,30,6,1297.45
16120.0,58,2,1658.3700000000001
16121.0,16,4,575.48
16122.0,2,3,316.92
16124.0,54,4,1522.24
16125.0,3,14,4292.35
16126.0,15,11,8356.83
16127.0,362,1,145.06
16128.0,16,9,1868.18
16129.0,43,3,1396.05
16130.0,58,4,987.48
16131.0,11,9,6359.73
16132.0,180,2,664.1999999999999
16133.0,12,32,7923.22
16134.0,59,4,1516.3
16135.0,219,1,301.9
16136.0,278,2,211.7
16137.0,316,1,422.7
16138.0,4,4,902.4
16139.0,358,2,475.74
16140.0,7,2,832.4200000000001
16141.0,53,1,335.54
16143.0,5,10,2447.04
16145.0,21,11,2951.62
16146.0,84,1,212.25
16147.0,36,6,1992.02
16148.0,72,3,294.05
16149.0,65,1,141.70000000000002
16150.0,8,11,2248.62
16151.0,234,1,-4217.59
16153.0,46,8,3213.28
16154.0,318,1,-10.5
16155.0,17,6,781.05
16156.0,18,13,2928.77
16158.0,158,10,611.32
16159.0,88,4,882.09
16161.0,4,33,7050.34
16163.0,1,12,1822.03
16165.0,141,1,79.9
16166.0,64,4,327.48
16167.0,50,6,1149.8700000000001
16168.0,5,46,6768.48
16170.0,31,18,4933.25
16172.0,109,3,744.34
16174.0,127,4,1237.2
16175.0,107,3,798.85
16176.0,57,7,1964.04
16177.0,70,11,1809.66
16178.0,37,1,414.7
16180.0,114,6,5952.79
16182.0,74,5,3354.0
16183.0,30,3,739.1
16185.0,200,1,115.31
16186.0,8,18,4991.97
16188.0,43,2,95.85000000000001
16190.0,30,7,2508.4700000000003
16191.0,11,15,10238.6
16192.0,371,1,351.3
16193.0,46,1,315.98
16194.0,11,1,308.59999999999997
16195.0,359,1,323.25
16196.0,124,1,93.3
16197.0,105,9,2016.71
16198.0,73,1,629.36
16199.0,28,7,942.75
16200.0,18,11,4525.73
16201.0,51,1,248.65
16202.0,53,10,2101.77
16203.0,8,3,521.64
16204.0,16,3,529.53
16205.0,32,3,1062.48
16206.0,23,10,2047.8600000000001
16208.0,30,8,2776.19
16209.0,18,4,1884.16
16210.0,4,21,17217.760000000002
16211.0,57,2,543.5699999999999
16212.0,254,2,603.37
16214.0,71,1,975.5
16218.0,9,12,1288.73
16219.0,136,1,40.8
16220.0,364,1,-10.17
16221.0,3,8,1319.3
16222.0,357,1,498.5
16223.0,10,2,1087.05
16224.0,23,1,321.24
16225.0,38,13,1717.49
16226.0,14,2,417.05
16227.0,115,4,640.5
16228.0,10,4,881.0600000000001
16229.0,17,5,1824.76
16231.0,15,4,1074.47
16232.0,56,5,1708.79
16233.0,2,8,1396.58
16234.0,109,4,312.78
16235.0,11,5,1132.2
16237.0,73,1,136.65
16238.0,58,1,63.66
16239.0,18,4,1078.0
16241.0,5,4,1680.2
16242.0,17,10,3795.59
16244.0,8,1,1056.63
16246.0,95,2,821.35
16250.0,9,2,401.94
16251.0,148,1,128.31
16252.0,2,2,2.6645352591003757e-15
16253.0,56,6,3573.34
16254.0,14,3,967.44
16255.0,1,10,2222.54
16256.0,129,2,876.9399999999999
16258.0,23,11,6630.01
16259.0,46,3,340.94
16261.0,22,2,312.62
16262.0,14,2,709.4300000000001
16263.0,59,1,348.16
16264.0,74,2,823.53
16265.0,22,4,1470.47
16266.0,59,7,896.06
16267.0,227,1,186.66
16269.0,64,2,714.59
16271.0,93,5,1993.18
16273.0,284,2,318.34000000000003
16274.0,9,1,351.75
16275.0,110,2,1591.24
16276.0,115,2,1818.79
16277.0,369,1,188.69
16278.0,113,4,518.76
16279.0,21,6,4195.5
16280.0,361,1,238.05
16281.0,58,3,1354.46
16282.0,123,2,1139.28
16283.0,54,5,2726.36
16284.0,29,1,205.8
16285.0,282,1,176.9
16286.0,113,4,263.65
16287.0,12,4,864.48
16288.0,106,1,129.85
16289.0,98,2,98.81
16290.0,100,4,1957.7
16291.0,318,1,117.72
16292.0,11,7,890.56
16293.0,3,8,2395.46
16294.0,112,1,126.05000000000001
16296.0,262,6,1245.97
16298.0,33,6,481.8
16299.0,108,2,178.65
16300.0,66,3,1367.32
16301.0,372,1,107.33
16303.0,28,5,2517.89
16304.0,330,1,381.66
16306.0,3,2,560.55
16307.0,65,3,1194.92
16308.0,42,3,2560.0
16310.0,50,2,460.08
16312.0,68,1,171.15
16314.0,25,3,1491.4
16315.0,172,1,176.34
16316.0,16,7,2777.75
16317.0,186,3,838.11
16320.0,89,6,3390.39
16321.0,262,3,34.8
16323.0,213,1,146.16
16325.0,59,12,2953.3
16326.0,19,11,1587.03
16327.0,5,15,6849.15
16328.0,199,1,310.83
16329.0,63,4,1664.92
16330.0,60,4,373.46999999999997
16331.0,68,6,2037.7
16332.0,67,5,406.77
16334.0,128,1,263.73
16335.0,187,8,2726.52
16336.0,56,4,3517.69
16340.0,75,2,961.93
16341.0,73,4,1872.91
16343.0,43,1,285.54
16344.0,145,3,741.3199999999999
16345.0,119,1,613.33
16346.0,21,1,224.51
16347.0,24,11,2568.11
16348.0,66,1,328.77
16350.0,1,8,1106.02
16351.0,47,17,3125.23
16353.0,5,19,3310.2200000000003
16354.0,15,3,723.66
16355.0,10,2,349.2
16356.0,12,3,204.10000000000002
16357.0,17,1,209.49
16358.0,30,1,892.1500000000001
16359.0,12,8,919.03
16362.0,66,2,189.67
16365.0,3,8,1756.3799999999999
16366.0,218,3,1220.83
16367.0,19,1,549.8100000000001
16368.0,71,1,141.53
16369.0,72,4,1111.15
16371.0,84,1,157.2
16372.0,38,4,904.58
16373.0,18,2,309.49
16374.0,38,3,1256.67
16375.0,106,2,104.0
16377.0,253,1,632.28
16381.0,31,2,247.85
16382.0,44,2,353.1
16383.0,32,7,2188.93
16384.0,65,2,774.4499999999999
16385.0,2,3,473.69
16386.0,23,1,765.59
16387.0,31,4,788.1
16388.0,289,1,186.05
16390.0,172,3,467.5
16391.0,36,4,1052.26
16392.0,49,2,538.81
16393.0,5,11,2441.61
16395.0,29,12,1957.45
16396.0,109,3,102.69999999999999
16397.0,264,1,123.13
16399.0,25,1,222.20000000000002
16400.0,31,8,2755.92
16401.0,15,19,2567.75
16402.0,5,1,205.65
16404.0,368,1,-12.75
16406.0,86,3,355.31
16407.0,25,4,681.97
16408.0,227,1,231.93
16409.0,16,7,3629.76
16410.0,370,1,130.32
16411.0,5,3,673.24
16412.0,29,4,457.2
16413.0,11,1,259.83
16414.0,67,3,424.96000000000004
16415.0,219,2,496.49
16416.0,26,6,1906.48
16417.0,128,1,35.7
16418.0,44,2,397.62
16419.0,213,2,504.99
16420.0,32,1,75.0
16421.0,12,3,526.27
16422.0,5,72,27242.45
16424.0,18,1,309.5
16428.0,49,3,638.49
16430.0,17,6,817.09
16433.0,44,1,200.26
16434.0,82,6,1147.19
16435.0,148,3,1003.0699999999999
16436.0,304,4,231.84
16437.0,17,2,301.25
16439.0,358,1,310.70000000000005
16440.0,129,1,216.3
16441.0,53,4,626.98
16442.0,240,2,282.68
16443.0,156,1,162.24
16444.0,26,15,2912.91
16445.0,22,3,352.65
16446.0,67,1,-9.0
16447.0,226,2,471.19
16448.0,107,1,178.13
